dataset_name,xyz_lr_c,xyz_lr_final_c,radius_lr_c,radius_lr_final_c,weights_lr_c,weights_lr_final_c,mean_training_loss,mean_density_field_loss
boids_multi,0.01,0.9,0.2,0.8,0.1,0.7,120963.3671875,0.46765739899724035
boids_multi,0.01,0.9,0.2,0.8,0.1,0.8,121058.925,0.4672373171247394
boids_multi,0.01,0.9,0.2,0.8,0.1,0.9,121119.98203125,0.4671637354572154
boids_multi,0.01,0.9,0.2,0.8,0.14,0.7,121652.85234375,0.4700858827707454
boids_multi,0.01,0.9,0.2,0.8,0.14,0.8,121639.23703125,0.46981920565068536
boids_multi,0.01,0.9,0.2,0.8,0.14,0.9,121659.2653125,0.471119499278159
boids_multi,0.01,0.9,0.2,0.8,0.2,0.7,122271.02,0.4705876758815247
boids_multi,0.01,0.9,0.2,0.8,0.2,0.8,122314.4128125,0.47050177710460966
boids_multi,0.01,0.9,0.2,0.8,0.2,0.9,122336.11875,0.46946743426654797
boids_multi,0.01,0.9,0.2,0.9,0.1,0.7,121073.40984375,0.468887958596426
boids_multi,0.01,0.9,0.2,0.9,0.1,0.8,121121.5525,0.4674642874064663
boids_multi,0.01,0.9,0.2,0.9,0.1,0.9,121175.75,0.4671824312078294
boids_multi,0.01,0.9,0.2,0.9,0.14,0.7,121818.15234375,0.46950251084153266
boids_multi,0.01,0.9,0.2,0.9,0.14,0.8,121871.08546875,0.4689454496327965
boids_multi,0.01,0.9,0.2,0.9,0.14,0.9,121831.7453125,0.4700725661939967
boids_multi,0.01,0.9,0.2,0.9,0.2,0.7,122330.06984375,0.4692682300623834
boids_multi,0.01,0.9,0.2,0.9,0.2,0.8,122365.740625,0.46981227992710844
boids_multi,0.01,0.9,0.2,0.9,0.2,0.9,122372.754375,0.4693540995082037
boids_multi,0.05,0.7,0.05,0.7,0.1,0.7,115468.89640625,0.48073441113561954
boids_multi,0.05,0.7,0.05,0.7,0.1,0.8,115466.29078125,0.48099356346280964
boids_multi,0.05,0.7,0.05,0.7,0.1,0.9,115469.2834375,0.48043021287046506
boids_multi,0.05,0.7,0.05,0.7,0.14,0.7,116005.483125,0.48213078770278
boids_multi,0.05,0.7,0.05,0.7,0.14,0.8,116070.57140625,0.48168282655094513
boids_multi,0.05,0.7,0.05,0.7,0.14,0.9,116158.1753125,0.4810547238378407
boids_multi,0.05,0.7,0.05,0.7,0.2,0.7,116775.294375,0.4775772901541197
boids_multi,0.05,0.7,0.05,0.7,0.2,0.8,116845.27796875,0.4773699589682513
boids_multi,0.05,0.7,0.05,0.7,0.2,0.9,116894.290625,0.47737664887249887
boids_multi,0.05,0.7,0.05,0.8,0.1,0.7,115345.56921875,0.480910675337326
boids_multi,0.05,0.7,0.05,0.8,0.1,0.8,115341.64234375,0.48112490284816545
boids_multi,0.05,0.7,0.05,0.8,0.1,0.9,115352.93375,0.4806072653188335
boids_multi,0.05,0.7,0.05,0.8,0.14,0.7,116019.7203125,0.4823055017420172
boids_multi,0.05,0.7,0.05,0.8,0.14,0.8,116139.56828125,0.4813775852049963
boids_multi,0.05,0.7,0.05,0.8,0.14,0.9,116229.33828125,0.481483509314014
boids_multi,0.05,0.7,0.05,0.8,0.2,0.7,116780.97015625,0.477266634297417
boids_multi,0.05,0.7,0.05,0.8,0.2,0.8,116809.58609375,0.4772541384583093
boids_multi,0.05,0.7,0.05,0.8,0.2,0.9,116864.89109375,0.4775357447386393
boids_multi,0.05,0.7,0.05,0.9,0.1,0.7,115308.51125,0.4809264137189542
boids_multi,0.05,0.7,0.05,0.9,0.1,0.8,115306.77875,0.4807601438010978
boids_multi,0.05,0.7,0.05,0.9,0.1,0.9,115322.970625,0.4805370072891702
boids_multi,0.05,0.7,0.05,0.9,0.14,0.7,116055.95125,0.4819825628182425
boids_multi,0.05,0.7,0.05,0.9,0.14,0.8,116131.77703125,0.4816549689896219
boids_multi,0.05,0.7,0.05,0.9,0.14,0.9,116219.48921875,0.4813906449786988
boids_multi,0.05,0.7,0.05,0.9,0.2,0.7,116795.24421875,0.4777283782184243
boids_multi,0.05,0.7,0.05,0.9,0.2,0.8,116797.89234375,0.4770924222794967
boids_multi,0.05,0.7,0.05,0.9,0.2,0.9,116863.6646875,0.47786977515705714
boids_multi,0.05,0.7,0.1,0.7,0.1,0.7,115372.8209375,0.47862497459959363
boids_multi,0.05,0.7,0.1,0.7,0.1,0.8,115427.53828125,0.47874833663808963
boids_multi,0.05,0.7,0.1,0.7,0.1,0.9,115481.16078125,0.4793869067093847
boids_multi,0.05,0.7,0.1,0.7,0.14,0.7,115934.06890625,0.4789227284757442
boids_multi,0.05,0.7,0.1,0.7,0.14,0.8,115930.18625,0.47903069678283833
boids_multi,0.05,0.7,0.1,0.7,0.14,0.9,116119.15546875,0.47876813106626764
boids_multi,0.05,0.7,0.1,0.7,0.2,0.7,116607.83734375,0.48045909364387035
boids_multi,0.05,0.7,0.1,0.7,0.2,0.8,116714.935,0.4800426262282354
boids_multi,0.05,0.7,0.1,0.7,0.2,0.9,116765.4378125,0.4800207766515598
boids_multi,0.05,0.7,0.1,0.8,0.1,0.7,115450.63515625,0.4785688950024239
boids_multi,0.05,0.7,0.1,0.8,0.1,0.8,115490.59875,0.4790052045452952
boids_multi,0.05,0.7,0.1,0.8,0.1,0.9,115551.2359375,0.47864742363233725
boids_multi,0.05,0.7,0.1,0.8,0.14,0.7,115965.555,0.4791197197637464
boids_multi,0.05,0.7,0.1,0.8,0.14,0.8,115958.309375,0.47936494449665257
boids_multi,0.05,0.7,0.1,0.8,0.14,0.9,116099.13921875,0.47929220316156107
boids_multi,0.05,0.7,0.1,0.8,0.2,0.7,116658.583125,0.47989627538992735
boids_multi,0.05,0.7,0.1,0.8,0.2,0.8,116752.105,0.48075361435511677
boids_multi,0.05,0.7,0.1,0.8,0.2,0.9,116813.315625,0.479798067406716
boids_multi,0.05,0.7,0.1,0.9,0.1,0.7,115489.31375,0.47846966537722013
boids_multi,0.05,0.7,0.1,0.9,0.1,0.8,115580.3553125,0.4787181983739978
boids_multi,0.05,0.7,0.1,0.9,0.1,0.9,115654.894375,0.4786396813510921
boids_multi,0.05,0.7,0.1,0.9,0.14,0.7,115922.07015625,0.47936178879811564
boids_multi,0.05,0.7,0.1,0.9,0.14,0.8,116059.0615625,0.47944135927812553
boids_multi,0.05,0.7,0.1,0.9,0.14,0.9,116216.3209375,0.4793536427055619
boids_multi,0.05,0.7,0.1,0.9,0.2,0.7,116607.325,0.480250230654532
boids_multi,0.05,0.7,0.1,0.9,0.2,0.8,116701.779375,0.47975340269772493
boids_multi,0.05,0.7,0.1,0.9,0.2,0.9,116818.59234375,0.4793904855622073
boids_multi,0.05,0.7,0.2,0.7,0.1,0.7,116373.78109375,0.4784206525719793
boids_multi,0.05,0.7,0.2,0.7,0.1,0.8,116404.013125,0.47748703824954997
boids_multi,0.05,0.7,0.2,0.7,0.1,0.9,116440.008125,0.47824162333438835
boids_multi,0.05,0.7,0.2,0.7,0.14,0.7,117195.14421875,0.4789103719933855
boids_multi,0.05,0.7,0.2,0.7,0.14,0.8,117155.93671875,0.47888554585146315
boids_multi,0.05,0.7,0.2,0.7,0.14,0.9,117229.859375,0.47810924108419967
boids_multi,0.05,0.7,0.2,0.7,0.2,0.7,117619.74140625,0.48030109869432425
boids_multi,0.05,0.7,0.2,0.7,0.2,0.8,117743.2815625,0.4794906730476704
boids_multi,0.05,0.7,0.2,0.7,0.2,0.9,117889.57265625,0.4801400622011752
boids_multi,0.05,0.7,0.2,0.8,0.1,0.7,116519.9553125,0.47575439492221977
boids_multi,0.05,0.7,0.2,0.8,0.1,0.8,116605.04734375,0.4760646402050863
boids_multi,0.05,0.7,0.2,0.8,0.1,0.9,116637.66796875,0.4800592066366105
boids_multi,0.05,0.7,0.2,0.8,0.14,0.7,117391.22828125,0.4780731958907009
boids_multi,0.05,0.7,0.2,0.8,0.14,0.8,117457.143125,0.47830447427198414
boids_multi,0.05,0.7,0.2,0.8,0.14,0.9,117590.01421875,0.4775826682659594
boids_multi,0.05,0.7,0.2,0.8,0.2,0.7,118041.67640625,0.4798221111154875
boids_multi,0.05,0.7,0.2,0.8,0.2,0.8,118236.37640625,0.47829028334605694
boids_multi,0.05,0.7,0.2,0.8,0.2,0.9,118121.6853125,0.47872113753525086
boids_multi,0.05,0.7,0.2,0.9,0.1,0.7,116766.7678125,0.4753302540092599
boids_multi,0.05,0.7,0.2,0.9,0.1,0.8,116852.8121875,0.4743508622785122
boids_multi,0.05,0.7,0.2,0.9,0.1,0.9,116938.54296875,0.47978801401348437
boids_multi,0.05,0.7,0.2,0.9,0.14,0.7,117644.97609375,0.47940743884677856
boids_multi,0.05,0.7,0.2,0.9,0.14,0.8,117750.18546875,0.47943812916168277
boids_multi,0.05,0.7,0.2,0.9,0.14,0.9,117966.5803125,0.4781890804808578
boids_multi,0.05,0.7,0.2,0.9,0.2,0.7,118223.55890625,0.47822721669941975
boids_multi,0.05,0.7,0.2,0.9,0.2,0.8,118354.86328125,0.47722856417959536
boids_multi,0.05,0.7,0.2,0.9,0.2,0.9,118625.925625,0.4770291295934318
boids_multi,0.05,0.8,0.05,0.7,0.1,0.7,115168.06953125,0.48248348689973414
boids_multi,0.05,0.8,0.05,0.7,0.1,0.8,115227.44046875,0.48318977885728187
boids_multi,0.05,0.8,0.05,0.7,0.1,0.9,115271.7521875,0.4823826458528938
boids_multi,0.05,0.8,0.05,0.7,0.14,0.7,115910.03015625,0.4817707816011906
boids_multi,0.05,0.8,0.05,0.7,0.14,0.8,115994.8165625,0.48093739623986304
boids_multi,0.05,0.8,0.05,0.7,0.14,0.9,116033.99609375,0.4809851720075261
boids_multi,0.05,0.8,0.05,0.7,0.2,0.7,116747.52921875,0.47718020187864985
boids_multi,0.05,0.8,0.05,0.7,0.2,0.8,116896.70890625,0.47693059085916856
boids_multi,0.05,0.8,0.05,0.7,0.2,0.9,116946.68390625,0.47689014993160717
boids_multi,0.05,0.8,0.05,0.8,0.1,0.7,115159.8425,0.4828931133585226
boids_multi,0.05,0.8,0.05,0.8,0.1,0.8,115185.55171875,0.4818437894692395
boids_multi,0.05,0.8,0.05,0.8,0.1,0.9,115176.82578125,0.48203232758322506
boids_multi,0.05,0.8,0.05,0.8,0.14,0.7,115878.64296875,0.4819682289504621
boids_multi,0.05,0.8,0.05,0.8,0.14,0.8,116020.51125,0.4815551564624332
boids_multi,0.05,0.8,0.05,0.8,0.14,0.9,116089.644375,0.48123965894315773
boids_multi,0.05,0.8,0.05,0.8,0.2,0.7,116714.5990625,0.47700836487997705
boids_multi,0.05,0.8,0.05,0.8,0.2,0.8,116858.7528125,0.47665019867837016
boids_multi,0.05,0.8,0.05,0.8,0.2,0.9,116957.79703125,0.476743706900848
boids_multi,0.05,0.8,0.05,0.9,0.1,0.7,115171.25578125,0.48184195464607094
boids_multi,0.05,0.8,0.05,0.9,0.1,0.8,115170.90921875,0.4827978815707666
boids_multi,0.05,0.8,0.05,0.9,0.1,0.9,115217.76359375,0.48181593581980225
boids_multi,0.05,0.8,0.05,0.9,0.14,0.7,115927.16703125,0.4824436712376381
boids_multi,0.05,0.8,0.05,0.9,0.14,0.8,115967.2084375,0.48194880253537264
boids_multi,0.05,0.8,0.05,0.9,0.14,0.9,116081.77015625,0.4819712786733782
boids_multi,0.05,0.8,0.05,0.9,0.2,0.7,116743.9825,0.4766285083990819
boids_multi,0.05,0.8,0.05,0.9,0.2,0.8,116835.4371875,0.47679483122707106
boids_multi,0.05,0.8,0.05,0.9,0.2,0.9,116864.70421875,0.47664552385427944
boids_multi,0.05,0.8,0.1,0.7,0.1,0.7,115274.79375,0.4787929837444293
boids_multi,0.05,0.8,0.1,0.7,0.1,0.8,115270.30546875,0.4788557881268705
boids_multi,0.05,0.8,0.1,0.7,0.1,0.9,115336.56265625,0.47934435296574024
boids_multi,0.05,0.8,0.1,0.7,0.14,0.7,115704.03796875,0.4793014746502468
boids_multi,0.05,0.8,0.1,0.7,0.14,0.8,115840.22015625,0.4795215383099197
boids_multi,0.05,0.8,0.1,0.7,0.14,0.9,115859.0334375,0.4801157811903133
boids_multi,0.05,0.8,0.1,0.7,0.2,0.7,116499.83734375,0.47975607107903434
boids_multi,0.05,0.8,0.1,0.7,0.2,0.8,116613.26625,0.4797001374335676
boids_multi,0.05,0.8,0.1,0.7,0.2,0.9,116780.4875,0.48056540344616716
boids_multi,0.05,0.8,0.1,0.8,0.1,0.7,115407.63046875,0.47947295797997413
boids_multi,0.05,0.8,0.1,0.8,0.1,0.8,115360.48015625,0.4793545494715532
boids_multi,0.05,0.8,0.1,0.8,0.1,0.9,115450.83859375,0.47884808791631334
boids_multi,0.05,0.8,0.1,0.8,0.14,0.7,115796.73953125,0.47949767745811206
boids_multi,0.05,0.8,0.1,0.8,0.14,0.8,115847.23703125,0.47895720017683
boids_multi,0.05,0.8,0.1,0.8,0.14,0.9,115937.90671875,0.4794321375519431
boids_multi,0.05,0.8,0.1,0.8,0.2,0.7,116584.05171875,0.48067424128659886
boids_multi,0.05,0.8,0.1,0.8,0.2,0.8,116604.2146875,0.48117887151076466
boids_multi,0.05,0.8,0.1,0.8,0.2,0.9,116629.64015625,0.4808492108478375
boids_multi,0.05,0.8,0.1,0.9,0.1,0.7,115439.411875,0.47865065143867036
boids_multi,0.05,0.8,0.1,0.9,0.1,0.8,115438.00671875,0.4784368838933505
boids_multi,0.05,0.8,0.1,0.9,0.1,0.9,115549.83625,0.4799962629522028
boids_multi,0.05,0.8,0.1,0.9,0.14,0.7,115762.205,0.4788693694625721
boids_multi,0.05,0.8,0.1,0.9,0.14,0.8,115823.06234375,0.47900786841524295
boids_multi,0.05,0.8,0.1,0.9,0.14,0.9,115945.2921875,0.47870024444855663
boids_multi,0.05,0.8,0.1,0.9,0.2,0.7,116613.62,0.48185582620458367
boids_multi,0.05,0.8,0.1,0.9,0.2,0.8,116695.459375,0.4806105958793871
boids_multi,0.05,0.8,0.1,0.9,0.2,0.9,116790.360625,0.48054835705941185
boids_multi,0.05,0.8,0.2,0.7,0.1,0.7,116287.260625,0.4761706965393613
boids_multi,0.05,0.8,0.2,0.7,0.1,0.8,116264.10265625,0.47672312903429037
boids_multi,0.05,0.8,0.2,0.7,0.1,0.9,116340.23109375,0.47828549762873396
boids_multi,0.05,0.8,0.2,0.7,0.14,0.7,117196.0265625,0.47802949541410183
boids_multi,0.05,0.8,0.2,0.7,0.14,0.8,117222.49640625,0.4782466614136044
boids_multi,0.05,0.8,0.2,0.7,0.14,0.9,117221.8578125,0.47898602120622796
boids_multi,0.05,0.8,0.2,0.7,0.2,0.7,117780.708125,0.47987913839973667
boids_multi,0.05,0.8,0.2,0.7,0.2,0.8,117828.56703125,0.48033551238992245
boids_multi,0.05,0.8,0.2,0.7,0.2,0.9,117764.15890625,0.4791547208663388
boids_multi,0.05,0.8,0.2,0.8,0.1,0.7,116510.75265625,0.4744533210386056
boids_multi,0.05,0.8,0.2,0.8,0.1,0.8,116570.98171875,0.47705434641758365
boids_multi,0.05,0.8,0.2,0.8,0.1,0.9,116567.396875,0.47668202318205877
boids_multi,0.05,0.8,0.2,0.8,0.14,0.7,117310.1878125,0.47759647442005565
boids_multi,0.05,0.8,0.2,0.8,0.14,0.8,117445.325,0.4781681721123712
boids_multi,0.05,0.8,0.2,0.8,0.14,0.9,117549.18859375,0.4792839154775608
boids_multi,0.05,0.8,0.2,0.8,0.2,0.7,118079.4559375,0.4782975540734744
boids_multi,0.05,0.8,0.2,0.8,0.2,0.8,118205.9709375,0.47769034796708787
boids_multi,0.05,0.8,0.2,0.8,0.2,0.9,118084.1234375,0.47789825113765877
boids_multi,0.05,0.8,0.2,0.9,0.1,0.7,116645.128125,0.47593963696709124
boids_multi,0.05,0.8,0.2,0.9,0.1,0.8,116820.81078125,0.4751010128694504
boids_multi,0.05,0.8,0.2,0.9,0.1,0.9,116914.68625,0.4759336644084242
boids_multi,0.05,0.8,0.2,0.9,0.14,0.7,117682.63390625,0.47691117080541906
boids_multi,0.05,0.8,0.2,0.9,0.14,0.8,117749.25046875,0.4783891180036626
boids_multi,0.05,0.8,0.2,0.9,0.14,0.9,118005.51671875,0.4797278595967668
boids_multi,0.05,0.8,0.2,0.9,0.2,0.7,118036.10796875,0.47852424495045676
boids_multi,0.05,0.8,0.2,0.9,0.2,0.8,118198.0971875,0.47725664718055527
boids_multi,0.05,0.8,0.2,0.9,0.2,0.9,118251.30453125,0.4789356419401515
boids_multi,0.05,0.9,0.05,0.7,0.1,0.7,115109.45265625,0.4817512024898151
boids_multi,0.05,0.9,0.05,0.7,0.1,0.8,115144.898125,0.4814703908238054
boids_multi,0.05,0.9,0.05,0.7,0.1,0.9,115158.08703125,0.481422316916588
boids_multi,0.05,0.9,0.05,0.7,0.14,0.7,115767.13484375,0.481320482380285
boids_multi,0.05,0.9,0.05,0.7,0.14,0.8,115861.61609375,0.4812401667799955
boids_multi,0.05,0.9,0.05,0.7,0.14,0.9,115892.65984375,0.4811900650733636
boids_multi,0.05,0.9,0.05,0.7,0.2,0.7,116703.42625,0.47667699366672706
boids_multi,0.05,0.9,0.05,0.7,0.2,0.8,116858.4428125,0.47681588989133306
boids_multi,0.05,0.9,0.05,0.7,0.2,0.9,116898.64328125,0.4768868552437771
boids_multi,0.05,0.9,0.05,0.8,0.1,0.7,115004.40640625,0.48214107528512384
boids_multi,0.05,0.9,0.05,0.8,0.1,0.8,115067.37703125,0.4815669567616571
boids_multi,0.05,0.9,0.05,0.8,0.1,0.9,115081.44125,0.4818240301155798
boids_multi,0.05,0.9,0.05,0.8,0.14,0.7,115890.1990625,0.4813008574003115
boids_multi,0.05,0.9,0.05,0.8,0.14,0.8,115996.83296875,0.4814696060497509
boids_multi,0.05,0.9,0.05,0.8,0.14,0.9,116004.8753125,0.4814875043900513
boids_multi,0.05,0.9,0.05,0.8,0.2,0.7,116702.11625,0.4761597377438648
boids_multi,0.05,0.9,0.05,0.8,0.2,0.8,116833.41828125,0.47627438648748965
boids_multi,0.05,0.9,0.05,0.8,0.2,0.9,116856.15328125,0.47674772603725657
boids_multi,0.05,0.9,0.05,0.9,0.1,0.7,115034.545625,0.4824580437722103
boids_multi,0.05,0.9,0.05,0.9,0.1,0.8,115067.9728125,0.48211708713264284
boids_multi,0.05,0.9,0.05,0.9,0.1,0.9,115094.0325,0.48124745566688204
boids_multi,0.05,0.9,0.05,0.9,0.14,0.7,115921.6503125,0.4817214876046353
boids_multi,0.05,0.9,0.05,0.9,0.14,0.8,116004.161875,0.4816723230003707
boids_multi,0.05,0.9,0.05,0.9,0.14,0.9,116087.68625,0.482103501413882
boids_multi,0.05,0.9,0.05,0.9,0.2,0.7,116605.7865625,0.47629901072140535
boids_multi,0.05,0.9,0.05,0.9,0.2,0.8,116832.561875,0.47615604078380236
boids_multi,0.05,0.9,0.05,0.9,0.2,0.9,116779.27125,0.47613782828521684
boids_multi,0.05,0.9,0.1,0.7,0.1,0.7,115173.4221875,0.47976177395075686
boids_multi,0.05,0.9,0.1,0.7,0.1,0.8,115214.98984375,0.4787010725901084
boids_multi,0.05,0.9,0.1,0.7,0.1,0.9,115311.66421875,0.4787732478415439
boids_multi,0.05,0.9,0.1,0.7,0.14,0.7,115641.79078125,0.47879587738810286
boids_multi,0.05,0.9,0.1,0.7,0.14,0.8,115652.0009375,0.47858024931404375
boids_multi,0.05,0.9,0.1,0.7,0.14,0.9,115668.10109375,0.47888270304822134
boids_multi,0.05,0.9,0.1,0.7,0.2,0.7,116665.86265625,0.4796814017397812
boids_multi,0.05,0.9,0.1,0.7,0.2,0.8,116731.83421875,0.47955482284766565
boids_multi,0.05,0.9,0.1,0.7,0.2,0.9,116857.14640625,0.4794621240404671
boids_multi,0.05,0.9,0.1,0.8,0.1,0.7,115241.19875,0.47972687898554356
boids_multi,0.05,0.9,0.1,0.8,0.1,0.8,115286.231875,0.4796104093433922
boids_multi,0.05,0.9,0.1,0.8,0.1,0.9,115388.64796875,0.4791957500175914
boids_multi,0.05,0.9,0.1,0.8,0.14,0.7,115710.499375,0.4790958999513349
boids_multi,0.05,0.9,0.1,0.8,0.14,0.8,115718.179375,0.4791052713563328
boids_multi,0.05,0.9,0.1,0.8,0.14,0.9,115881.5775,0.4798399407444902
boids_multi,0.05,0.9,0.1,0.8,0.2,0.7,116621.33453125,0.4807568193090473
boids_multi,0.05,0.9,0.1,0.8,0.2,0.8,116817.09,0.4802119809347054
boids_multi,0.05,0.9,0.1,0.8,0.2,0.9,116892.2396875,0.4802752107427881
boids_multi,0.05,0.9,0.1,0.9,0.1,0.7,115386.30390625,0.4806112095398797
boids_multi,0.05,0.9,0.1,0.9,0.1,0.8,115413.67765625,0.4789876345019976
boids_multi,0.05,0.9,0.1,0.9,0.1,0.9,115444.13328125,0.4795767176875487
boids_multi,0.05,0.9,0.1,0.9,0.14,0.7,115768.1709375,0.47932214246932076
boids_multi,0.05,0.9,0.1,0.9,0.14,0.8,115798.7925,0.47901887843655727
boids_multi,0.05,0.9,0.1,0.9,0.14,0.9,116093.124375,0.4805835665082608
boids_multi,0.05,0.9,0.1,0.9,0.2,0.7,116729.40484375,0.4812870811882162
boids_multi,0.05,0.9,0.1,0.9,0.2,0.8,116891.3846875,0.4808586364516701
boids_multi,0.05,0.9,0.1,0.9,0.2,0.9,116979.92,0.48006619272283674
boids_multi,0.05,0.9,0.2,0.7,0.1,0.7,116290.884375,0.47655282409916244
boids_multi,0.05,0.9,0.2,0.7,0.1,0.8,116244.7890625,0.4767719585538554
boids_multi,0.05,0.9,0.2,0.7,0.1,0.9,116255.62125,0.47691045332966836
boids_multi,0.05,0.9,0.2,0.7,0.14,0.7,117056.0209375,0.4793665484656158
boids_multi,0.05,0.9,0.2,0.7,0.14,0.8,117126.3225,0.4788279599260807
boids_multi,0.05,0.9,0.2,0.7,0.14,0.9,117209.1153125,0.4786184560497271
boids_multi,0.05,0.9,0.2,0.7,0.2,0.7,117729.79859375,0.47912515501987335
boids_multi,0.05,0.9,0.2,0.7,0.2,0.8,117953.586875,0.47833433334251474
boids_multi,0.05,0.9,0.2,0.7,0.2,0.9,117775.71546875,0.47898865983934236
boids_multi,0.05,0.9,0.2,0.8,0.1,0.7,116633.5628125,0.4758847546581771
boids_multi,0.05,0.9,0.2,0.8,0.1,0.8,116773.78375,0.47639966486566465
boids_multi,0.05,0.9,0.2,0.8,0.1,0.9,116671.72828125,0.47625519136856276
boids_multi,0.05,0.9,0.2,0.8,0.14,0.7,117238.054375,0.4787592274458317
boids_multi,0.05,0.9,0.2,0.8,0.14,0.8,117347.26828125,0.47757741673994114
boids_multi,0.05,0.9,0.2,0.8,0.14,0.9,117431.95984375,0.47972115955191624
boids_multi,0.05,0.9,0.2,0.8,0.2,0.7,117945.89109375,0.4782217064897077
boids_multi,0.05,0.9,0.2,0.8,0.2,0.8,118238.066875,0.47815355346890426
boids_multi,0.05,0.9,0.2,0.8,0.2,0.9,117903.051875,0.47890646681975324
boids_multi,0.05,0.9,0.2,0.9,0.1,0.7,116923.85703125,0.47588031045898005
boids_multi,0.05,0.9,0.2,0.9,0.1,0.8,116959.348125,0.47549923619600937
boids_multi,0.05,0.9,0.2,0.9,0.1,0.9,117043.82828125,0.47469582603382554
boids_multi,0.05,0.9,0.2,0.9,0.14,0.7,117494.62203125,0.4773734092602942
boids_multi,0.05,0.9,0.2,0.9,0.14,0.8,117650.9446875,0.4794946306992265
boids_multi,0.05,0.9,0.2,0.9,0.14,0.9,117828.3521875,0.47865413850337274
boids_multi,0.05,0.9,0.2,0.9,0.2,0.7,118218.615625,0.4787765259765491
boids_multi,0.05,0.9,0.2,0.9,0.2,0.8,118265.09890625,0.47939311185631356
boids_multi,0.05,0.9,0.2,0.9,0.2,0.9,118386.214375,0.4786817510233438
boids_multi,0.1,0.7,0.05,0.7,0.1,0.7,114719.85203125,0.4842915817060844
boids_multi,0.1,0.7,0.05,0.7,0.1,0.8,114593.71359375,0.4839342767762676
boids_multi,0.1,0.7,0.05,0.7,0.1,0.9,114634.14546875,0.48425426704936214
boids_multi,0.1,0.7,0.05,0.7,0.14,0.7,115188.8346875,0.4828603821946803
boids_multi,0.1,0.7,0.05,0.7,0.14,0.8,115318.98546875,0.4825293305515947
boids_multi,0.1,0.7,0.05,0.7,0.14,0.9,115625.76546875,0.4820425774439312
boids_multi,0.1,0.7,0.05,0.7,0.2,0.7,115797.50421875,0.4834562798127991
boids_multi,0.1,0.7,0.05,0.7,0.2,0.8,115773.17796875,0.4833108302641937
boids_multi,0.1,0.7,0.05,0.7,0.2,0.9,116023.30609375,0.4830030010705321
boids_multi,0.1,0.7,0.05,0.8,0.1,0.7,114557.8725,0.48425780640530197
boids_multi,0.1,0.7,0.05,0.8,0.1,0.8,114638.7734375,0.484040383297254
boids_multi,0.1,0.7,0.05,0.8,0.1,0.9,114527.92984375,0.48411966956289065
boids_multi,0.1,0.7,0.05,0.8,0.14,0.7,115218.66171875,0.4824365032124043
boids_multi,0.1,0.7,0.05,0.8,0.14,0.8,115343.2015625,0.4825990668928359
boids_multi,0.1,0.7,0.05,0.8,0.14,0.9,115637.2771875,0.4814820558769626
boids_multi,0.1,0.7,0.05,0.8,0.2,0.7,115708.644375,0.48287680961596685
boids_multi,0.1,0.7,0.05,0.8,0.2,0.8,115727.2634375,0.4826010816258613
boids_multi,0.1,0.7,0.05,0.8,0.2,0.9,115979.058125,0.4823760833851151
boids_multi,0.1,0.7,0.05,0.9,0.1,0.7,114580.71515625,0.48453132728196735
boids_multi,0.1,0.7,0.05,0.9,0.1,0.8,114854.57390625,0.4839546272126578
boids_multi,0.1,0.7,0.05,0.9,0.1,0.9,114818.9290625,0.4839728249243022
boids_multi,0.1,0.7,0.05,0.9,0.14,0.7,115296.03203125,0.4817905144917796
boids_multi,0.1,0.7,0.05,0.9,0.14,0.8,115394.42125,0.4820728153334898
boids_multi,0.1,0.7,0.05,0.9,0.14,0.9,115338.56125,0.48257747236468257
boids_multi,0.1,0.7,0.05,0.9,0.2,0.7,115698.6984375,0.48260207606702843
boids_multi,0.1,0.7,0.05,0.9,0.2,0.8,115901.28984375,0.4818444805531144
boids_multi,0.1,0.7,0.05,0.9,0.2,0.9,116018.1096875,0.48315015254514193
boids_multi,0.1,0.7,0.1,0.7,0.1,0.7,114975.49109375,0.48902937488549
boids_multi,0.1,0.7,0.1,0.7,0.1,0.8,115119.6359375,0.4877894869795437
boids_multi,0.1,0.7,0.1,0.7,0.1,0.9,115181.80640625,0.48734422401812805
boids_multi,0.1,0.7,0.1,0.7,0.14,0.7,114940.08,0.48894834699700773
boids_multi,0.1,0.7,0.1,0.7,0.14,0.8,115099.53125,0.4874449130477514
boids_multi,0.1,0.7,0.1,0.7,0.14,0.9,115007.3303125,0.48850458940294955
boids_multi,0.1,0.7,0.1,0.7,0.2,0.7,116134.0075,0.4840034662244099
boids_multi,0.1,0.7,0.1,0.7,0.2,0.8,116279.22796875,0.48522975337199237
boids_multi,0.1,0.7,0.1,0.7,0.2,0.9,116615.066875,0.4842020444016751
boids_multi,0.1,0.7,0.1,0.8,0.1,0.7,115037.03703125,0.48843694175705465
boids_multi,0.1,0.7,0.1,0.8,0.1,0.8,114947.7465625,0.4883516339040266
boids_multi,0.1,0.7,0.1,0.8,0.1,0.9,115265.458125,0.48765750831948323
boids_multi,0.1,0.7,0.1,0.8,0.14,0.7,114794.75578125,0.49031877578896454
boids_multi,0.1,0.7,0.1,0.8,0.14,0.8,115123.789375,0.48944806529983403
boids_multi,0.1,0.7,0.1,0.8,0.14,0.9,115418.6121875,0.48820648398935274
boids_multi,0.1,0.7,0.1,0.8,0.2,0.7,116216.16859375,0.48619625738807665
boids_multi,0.1,0.7,0.1,0.8,0.2,0.8,116500.03515625,0.48485905969605925
